Vehicle Make,Vehicle Model,"Battery-Electric Vehicle (BEV), Plug-in Hybrid Electric Vehicle (PHEV) or Fuel Cell Electric Vehicle (FCEV)",Recipient Province/Territory,Month and Year,Number of Cars
Toyota,RAV4 Prime,PHEV,Nova Scotia,October 2024,33
Toyota,RAV4 Prime,PHEV,Nova Scotia,September 2021,3
Toyota,RAV4 Prime,PHEV,Nova Scotia,September 2022,2
Toyota,RAV4 Prime,PHEV,Nova Scotia,September 2023,13
Toyota,RAV4 Prime,PHEV,Nunavut,November 2023,1
Toyota,RAV4 Prime,PHEV,Ontario,April 2021,68
Toyota,RAV4 Prime,PHEV,Ontario,April 2022,7
Toyota,RAV4 Prime,PHEV,Ontario,April 2023,90
Toyota,RAV4 Prime,PHEV,Ontario,April 2024,87
Toyota,RAV4 Prime,PHEV,Ontario,August 2021,18
Toyota,RAV4 Prime,PHEV,Ontario,August 2022,9
Toyota,RAV4 Prime,PHEV,Ontario,August 2023,94
Toyota,RAV4 Prime,PHEV,Ontario,August 2024,95
Toyota,RAV4 Prime,PHEV,Ontario,December 2021,5
Toyota,RAV4 Prime,PHEV,Ontario,December 2022,20
Toyota,RAV4 Prime,PHEV,Ontario,December 2023,70
Toyota,RAV4 Prime,PHEV,Ontario,February 2021,43
Toyota,RAV4 Prime,PHEV,Ontario,February 2022,1
Toyota,RAV4 Prime,PHEV,Ontario,February 2023,23
Toyota,RAV4 Prime,PHEV,Ontario,February 2024,63
Toyota,RAV4 Prime,PHEV,Ontario,January 2021,8
Toyota,RAV4 Prime,PHEV,Ontario,January 2022,2
Toyota,RAV4 Prime,PHEV,Ontario,January 2023,10
Toyota,RAV4 Prime,PHEV,Ontario,January 2024,102
Toyota,RAV4 Prime,PHEV,Ontario,July 2021,30
Toyota,RAV4 Prime,PHEV,Ontario,July 2022,10
Toyota,RAV4 Prime,PHEV,Ontario,July 2023,48
Toyota,RAV4 Prime,PHEV,Ontario,July 2024,70
Toyota,RAV4 Prime,PHEV,Ontario,June 2021,48
Toyota,RAV4 Prime,PHEV,Ontario,June 2022,25
Toyota,RAV4 Prime,PHEV,Ontario,June 2023,61
Toyota,RAV4 Prime,PHEV,Ontario,June 2024,71
Toyota,RAV4 Prime,PHEV,Ontario,March 2021,63
Toyota,RAV4 Prime,PHEV,Ontario,March 2022,9
Toyota,RAV4 Prime,PHEV,Ontario,March 2023,38
Toyota,RAV4 Prime,PHEV,Ontario,March 2024,74
Toyota,RAV4 Prime,PHEV,Ontario,May 2021,47
Toyota,RAV4 Prime,PHEV,Ontario,May 2022,28
Toyota,RAV4 Prime,PHEV,Ontario,May 2023,68
Toyota,RAV4 Prime,PHEV,Ontario,May 2024,94
Toyota,RAV4 Prime,PHEV,Ontario,November 2021,8
Toyota,RAV4 Prime,PHEV,Ontario,November 2022,10
Toyota,RAV4 Prime,PHEV,Ontario,November 2023,67
Toyota,RAV4 Prime,PHEV,Ontario,November 2024,187
Toyota,RAV4 Prime,PHEV,Ontario,October 2021,13
Toyota,RAV4 Prime,PHEV,Ontario,October 2022,11
Toyota,RAV4 Prime,PHEV,Ontario,October 2023,75
Toyota,RAV4 Prime,PHEV,Ontario,October 2024,311
Toyota,RAV4 Prime,PHEV,Ontario,September 2021,12
Toyota,RAV4 Prime,PHEV,Ontario,September 2022,17
Toyota,RAV4 Prime,PHEV,Ontario,September 2023,81
Toyota,RAV4 Prime,PHEV,Ontario,September 2024,170
Toyota,RAV4 Prime,PHEV,Prince Edward Island,April 2023,5
Toyota,RAV4 Prime,PHEV,Prince Edward Island,April 2024,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,August 2023,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,August 2024,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,December 2022,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,February 2021,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,February 2023,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,July 2023,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,June 2021,3
Toyota,RAV4 Prime,PHEV,Prince Edward Island,June 2023,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,March 2024,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,May 2021,4
Toyota,RAV4 Prime,PHEV,Prince Edward Island,May 2022,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,November 2023,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,November 2024,2
Toyota,RAV4 Prime,PHEV,Prince Edward Island,October 2021,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,October 2024,9
Toyota,RAV4 Prime,PHEV,Prince Edward Island,September 2021,1
Toyota,RAV4 Prime,PHEV,Prince Edward Island,September 2024,4
Toyota,RAV4 Prime,PHEV,Quebec,April 2021,667
Toyota,RAV4 Prime,PHEV,Quebec,April 2022,41
Toyota,RAV4 Prime,PHEV,Quebec,April 2023,617
Toyota,RAV4 Prime,PHEV,Quebec,April 2024,654
Toyota,RAV4 Prime,PHEV,Quebec,August 2020,165
Toyota,RAV4 Prime,PHEV,Quebec,August 2021,101
Toyota,RAV4 Prime,PHEV,Quebec,August 2022,65
Toyota,RAV4 Prime,PHEV,Quebec,August 2023,610
Toyota,RAV4 Prime,PHEV,Quebec,August 2024,787
Toyota,RAV4 Prime,PHEV,Quebec,December 2020,158
Toyota,RAV4 Prime,PHEV,Quebec,December 2021,26
Toyota,RAV4 Prime,PHEV,Quebec,December 2022,39
Toyota,RAV4 Prime,PHEV,Quebec,December 2023,275
Toyota,RAV4 Prime,PHEV,Quebec,February 2021,144
Toyota,RAV4 Prime,PHEV,Quebec,February 2022,13
Toyota,RAV4 Prime,PHEV,Quebec,February 2023,61
Toyota,RAV4 Prime,PHEV,Quebec,February 2024,442
Toyota,RAV4 Prime,PHEV,Quebec,January 2021,50
Toyota,RAV4 Prime,PHEV,Quebec,January 2022,6
Toyota,RAV4 Prime,PHEV,Quebec,January 2023,91
Toyota,RAV4 Prime,PHEV,Quebec,January 2024,365
Toyota,RAV4 Prime,PHEV,Quebec,July 2021,111
Toyota,RAV4 Prime,PHEV,Quebec,July 2022,57
Toyota,RAV4 Prime,PHEV,Quebec,July 2023,473
Toyota,RAV4 Prime,PHEV,Quebec,July 2024,451
Toyota,RAV4 Prime,PHEV,Quebec,June 2021,237
Toyota,RAV4 Prime,PHEV,Quebec,June 2022,178
Toyota,RAV4 Prime,PHEV,Quebec,June 2023,319
Toyota,RAV4 Prime,PHEV,Quebec,June 2024,418
